DEPARTMENT,COURSE,COURSE DESCRIPTION,INSTRUCTOR NAME,GPA GRADES,TOTAL GRADES,AVG SECT GPA,AVG STDNT CUM GPA,A%,B%,C%,D%,W
SPEA,220,LAW AND PUBLIC AFFAIRS,"Swank,Eric D.",64,71,3.552,3.131,60.9,32.8,6.3,0,1
SPEA,220,LAW AND PUBLIC AFFAIRS,"Helmke,Paul",25,28,3.808,3.279,88,12,0,0,0
SPEA,220,LAW AND PUBLIC AFFAIRS,"Springston,Rob",61,69,3.07,3.011,31.1,49.2,16.4,1.6,3
SPEA,220,LAW AND PUBLIC AFFAIRS,"Hansen,Rich",58,64,3.479,3.083,60.3,29.3,10.3,0,1
SPEA,220,LAW AND PUBLIC AFFAIRS,"Cox,David K",48,56,3.835,3.256,91.7,8.3,0,0,0
SPEA,220,LAW AND PUBLIC AFFAIRS,"Hansen,Rich",71,83,3.5,3.126,66.2,19.7,14.1,0,0
SPEA,220,LAW AND PUBLIC AFFAIRS,"Dunlap,Charles Russel",48,49,2.825,2.841,10.4,70.8,12.5,2.1,0
SPEA,220,LAW AND PUBLIC AFFAIRS,"Ulm,Jessica Lynn",57,65,3.244,2.873,42.1,47.4,8.8,0,3
SPEA,221,NONPROFIT & VOLUNTARY SECTOR,"Schnable,Allison",41,44,3.483,3.467,53.7,43.9,2.4,0,1
SPEA,236,MGT CNCPT&APPL I PB&PRVT  ORG,"Kim,Sun Young",41,47,3.312,3.112,58.5,29.3,7.3,4.9,3
SPEA,236,MGT CNCPT&APPL I PB&PRVT  ORG,"Demircioglu,Mehmet Akif",58,66,3.503,3.116,62.1,29.3,8.6,0,0
SPEA,236,MGT CNCPT&APPL I PB&PRVT  ORG,"Bredenkamp,David Michael",59,72,3.436,2.989,49.2,45.8,5.1,0,0
SPEA,236,MGT CNCPT&APPL I PB&PRVT  ORG,"Lee,David",66,74,3.541,3.056,59.1,40.9,0,0,1
SPEA,236,MGT CNCPT&APPL I PB&PRVT  ORG,"Hameduddin,Taha",44,52,2.859,2.96,20.5,50,22.7,4.5,2
SPEA,236,MGT CNCPT&APPL I PB&PRVT  ORG,"Cloran,Andrew Thomas",40,44,3.41,2.991,55,32.5,12.5,0,2
SPEA,246,ELEM GOV/NONPRFT FIN ACCT CYC,"Fry,Vickie Ann",17,27,3.347,3.05,58.8,29.4,11.8,0,1
SPEA,246,ELEM GOV/NONPRFT FIN ACCT CYC,"Fry,Vickie Ann",87,98,3.016,3.121,37.9,42.5,11.5,3.4,1
SPEA,246,ELEM GOV/NONPRFT FIN ACCT CYC,"McCaster,Antonette L",89,105,2.855,2.992,30.3,39.3,22.5,5.6,9
SPEA,246,ELEM GOV/NONPRFT FIN ACCT CYC,"McCaster,Antonette L",100,108,3.117,3.152,42,40,13,4,4
SPEA,246,ELEM GOV/NONPRFT FIN ACCT CYC,"Fry,Vickie Ann",73,86,2.56,2.873,20.5,39.7,20.5,12.3,4
SPEA,252,CAREER DEVELOPMENT & PLANNING,"Schulz,Glenda",58,58,3.864,3.124,94.8,3.4,1.7,0,0
SPEA,252,CAREER DEVELOPMENT & PLANNING,"McKay,Joel G",46,55,3.672,3.038,84.8,8.7,2.2,2.2,0
SPEA,252,CAREER DEVELOPMENT & PLANNING,"Gregoire,David",52,66,3.854,3.037,92.3,7.7,0,0,4
SPEA,252,CAREER DEVELOPMENT & PLANNING,"Erwin III,J Wesley",22,24,3.677,3.171,81.8,13.6,4.5,0,0
SPEA,252,CAREER DEVELOPMENT & PLANNING,"Heimer Dadds,Julia Mary",55,60,3.676,3.012,83.6,10.9,3.6,1.8,1
SPEA,252,CAREER DEVELOPMENT & PLANNING,"James,Julie Ann",54,59,3.731,3.097,83.3,14.8,1.9,0,1
SPEA,252,CAREER DEVELOPMENT & PLANNING,"James,Julie Ann",46,51,3.5,3.044,76.1,17.4,0,0,1
SPEA,252,CAREER DEVELOPMENT & PLANNING,"Gregoire,David",23,25,3.791,2.882,87,13,0,0,1
SPEA,252,CAREER DEVELOPMENT & PLANNING,"McKay,Joel G",35,42,3.806,3.074,88.6,8.6,2.9,0,1
SPEA,260,TOPICS IN PUBLIC AFFAIRS,"Hanchett,Jim",41,45,3.307,3.21,41.5,51.2,4.9,0,0
SPEA,260,TOPICS IN PUBLIC AFFAIRS,"DeLong,Brian",29,34,3.31,3.1,31,69,0,0,1
SPEA,260,TOPICS IN PUBLIC AFFAIRS,"Woodring,R.J.",19,26,3.474,2.905,63.2,31.6,0,0,3
SPEA,261,TECHNOLOGY IN PUBLIC AFFAIRS,"Niswander,Mark A",30,33,3.407,3.045,60,33.3,3.3,0,0
SPEA,261,TECHNOLOGY IN PUBLIC AFFAIRS,"Payne,Christopher J",27,32,3.352,2.862,55.6,33.3,7.4,3.7,1
SPEA,261,TECHNOLOGY IN PUBLIC AFFAIRS,"Morris,Roger Alan",28,32,3.125,2.968,39.3,42.9,10.7,0,1
SPEA,261,TECHNOLOGY IN PUBLIC AFFAIRS,"Need,Andrea",29,30,3.793,3.105,89.7,6.9,0,0,0
SPEA,261,TECHNOLOGY IN PUBLIC AFFAIRS,"England,Chris",29,34,3.676,3.019,79.3,17.2,3.4,0,1
SPEA,261,TECHNOLOGY IN PUBLIC AFFAIRS,"Julovich,James S",25,32,3.012,3.069,24,60,12,0,2
SPEA,263,PUBLIC MANAGEMENT,"Rutherford,Amanda",13,15,3.546,2.972,61.5,38.5,0,0,1
SPEA,263,PUBLIC MANAGEMENT,"Webeck,Sean Patrick",9,15,3.789,3.109,88.9,11.1,0,0,0
SPEA,272,TERRORISM AND PUBLIC POLICY,"Siena,Susan Jane",24,24,2.933,3.153,16.7,62.5,20.8,0,0
SPEA,275,INTRODUCTION TO EMERGENCY MGMT,"Schneck,Debra A",48,56,3.854,3.189,87.5,10.4,2.1,0,1
SPEA,336,MGT CNCPT&APPL II PB&PRVT  ORG,"Nicholson-Crotty,Jill",49,57,2.71,2.959,14.3,51,24.5,8.2,2
SPEA,336,MGT CNCPT&APPL II PB&PRVT  ORG,"Hughes,Cheryl Kay",105,110,3.718,3.212,80,18.1,1.9,0,0
SPEA,339,LEGAL HISTORY & PUBLIC POLICY,"Helmke,Paul",60,70,3.25,3.338,36.7,51.7,11.7,0,1
SPEA,340,URBAN GOVERNMENT ADMIN,"Kruzan,Mark R.",27,34,3.274,2.83,40.7,48.1,11.1,0,3
SPEA,346,INTRO TO GOVT ACCTG/FINL REPTG,"McCaster,Antonette L",65,71,3.349,3.041,56.9,29.2,9.2,1.5,4
SPEA,348,MANAGEMENT SCIENCE,"Alexeev,Alexander",25,33,2.744,2.82,16,52,20,12,5
SPEA,348,MANAGEMENT SCIENCE,"Wang,Qun",41,51,3.198,3.152,36.6,48.8,14.6,0,0
SPEA,348,MANAGEMENT SCIENCE,"Alexeev,Alexander",38,45,2.745,3.053,18.4,44.7,36.8,0,0
SPEA,361,FINANCIAL MANAGEMENT,"Spreen,Thomas Luke",46,51,2.646,3.117,28.3,26.1,32.6,8.7,3
SPEA,361,FINANCIAL MANAGEMENT,".,Yulianti",62,72,3.006,3.164,40.3,30.6,22.6,3.2,2
SPEA,361,FINANCIAL MANAGEMENT,"Kurbanov,Shokhrukh Irkinovich",40,55,2.173,2.867,20,12.5,30,37.5,7
SPEA,361,FINANCIAL MANAGEMENT,"Renner,Terri L.",61,66,2.187,3.068,3.3,39.3,34.4,19.7,3
SPEA,362,NONPROFIT MGMT & LEADERSHP,"Fulton,Brad",34,39,3.362,3.043,61.8,26.5,8.8,0,1
SPEA,362,NONPROFIT MGMT & LEADERSHP,"Dula,Lauren Ann",38,45,3.471,3.211,55.3,42.1,2.6,0,2
SPEA,365,URBAN DEVELOPMENT AND PLANNING,"Nierzwicki Jr,Frank Leonard",35,39,3.269,3.168,34.3,60,5.7,0,0
SPEA,369,MANAGING INFORMATION TECH,"Meyer,David Wainright",56,66,2.571,2.898,3.6,55.4,35.7,5.4,1
SPEA,369,MANAGING INFORMATION TECH,"Morris,Roger Alan",85,93,3.382,3.088,50.6,45.9,3.5,0,0
SPEA,369,MANAGING INFORMATION TECH,"Hanek,Greg",38,47,3.163,3.176,36.8,47.4,15.8,0,1
SPEA,369,MANAGING INFORMATION TECH,"Meyer,David Wainright",30,38,2.947,2.893,36.7,40,13.3,3.3,1
SPEA,370,RESEARCH MTHD & STAT MODELING,"Malatesta,Deanna",44,54,2.939,3.034,36.4,34.1,25,2.3,5
SPEA,370,RESEARCH MTHD & STAT MODELING,"Alexeev,Alexander",23,33,3.196,2.948,43.5,39.1,17.4,0,7
SPEA,370,RESEARCH MTHD & STAT MODELING,"Ali,Mir Usman",25,34,2.872,2.836,16,52,28,4,3
SPEA,371,FINANCING PUBLIC AFFAIRS,"Heim,Bradley",39,42,2.918,3.15,20.5,53.8,25.6,0,1
SPEA,372,GOVERNMENT FINANCE AND BUDGETS,"Lehmkuhler,Philip Gerard",53,54,2.909,2.88,18.9,60.4,9.4,7.5,0
SPEA,372,GOVERNMENT FINANCE AND BUDGETS,"Shassberger,John",78,87,3.876,3.244,91,9,0,0,1
SPEA,372,GOVERNMENT FINANCE AND BUDGETS,"Lehmkuhler,Philip Gerard",44,63,3.123,2.974,25,59.1,13.6,2.3,2
SPEA,372,GOVERNMENT FINANCE AND BUDGETS,"Fox,John Anthony",61,69,2.797,3.118,26.2,34.4,37.7,0,0
SPEA,372,GOVERNMENT FINANCE AND BUDGETS,"Kurbanov,Shokhrukh Irkinovich",59,72,2.725,3.019,28.8,40.7,15.3,11.9,2
SPEA,373,HUMAN RESOURCE MGMT PUB SECTOR,"Schrader,Christopher Michael",83,89,3.455,3.149,59,36.1,4.8,0,1
SPEA,373,HUMAN RESOURCE MGMT PUB SECTOR,"Rayzor,Natalia",71,77,3.423,2.995,57.7,35.2,7,0,3
SPEA,373,HUMAN RESOURCE MGMT PUB SECTOR,"Hughes,Cheryl Kay",52,56,3.494,3.213,67.3,23.1,7.7,1.9,0
SPEA,373,HUMAN RESOURCE MGMT PUB SECTOR,"Grundmann,Daniel J.",54,61,3.207,3.247,29.6,61.1,7.4,1.9,2
SPEA,378,POLICY PROCESSES IN THE U.S.,"McLean,Donna Rae",22,22,3.823,3.521,100,0,0,0,0
SPEA,379,PERF MEASUREMENT&PROGRAM EVAL,"King,Mindy Hightower",41,45,3.371,3.264,51.2,39,9.8,0,0
SPEA,379,PERF MEASUREMENT&PROGRAM EVAL,"King,Mindy Hightower",40,46,2.985,3.083,32.5,45,15,5,0
SPEA,379,PERF MEASUREMENT&PROGRAM EVAL,"Sherrod,Jessica",38,46,3.529,3.005,65.8,23.7,10.5,0,0
SPEA,386,CASE STDS FOR POLICY ANALYSIS,"Desai,Sameeksha",46,53,3.565,3.133,71.7,21.7,4.3,2.2,0
SPEA,401,FIN & COST BENEFIT ANALYSIS,"Freedman,Seth",22,23,3.205,3.146,40.9,40.9,9.1,9.1,0
SPEA,401,FIN & COST BENEFIT ANALYSIS,"Krutilla,Kerry",39,41,3.249,3.116,51.3,38.5,2.6,7.7,1
SPEA,405,PUBL LAW & LEGISLATIVE PROCESS,"Barnes,John Frederic",43,45,3.614,3.261,69.8,23.3,7,0,0
SPEA,412,LEADERSHIP AND ETHICS,"Tariq,Iram",63,72,3.26,2.991,28.6,69.8,1.6,0,1
SPEA,412,LEADERSHIP AND ETHICS,"Long Thompson,Jill Lynette",93,102,3.096,3.145,19.4,71,8.6,1.1,0
SPEA,432,LABOR REL IN THE PUBLIC SECTOR,"Guyott,Nancy Joy",55,61,3.444,3.053,60,32.7,5.5,1.8,2
SPEA,432,LABOR REL IN THE PUBLIC SECTOR,"Sklar,Pamela S.",35,41,3.754,3.182,80,17.1,2.9,0,0
SPEA,435,NEGOTIATION & ALTERN DISP RES,"Amsler,Lisa Blomgren",40,44,3.085,3.265,22.5,67.5,7.5,2.5,1
SPEA,435,NEGOTIATION & ALTERN DISP RES,"Branham,Gary Lee",57,60,3.189,3.135,29.8,61.4,5.3,1.8,2
SPEA,435,NEGOTIATION & ALTERN DISP RES,"Branham,Gary Lee",50,57,3.25,3.055,46,44,8,2,1
SPEA,436,COMM FOR GOVT & NONPROFIT ORGS,"Heimer Dadds,Julia Mary",46,50,4,3.303,100,0,0,0,0
SPEA,437,PUBLIC TRANSPORTATION,"McLary,James",26,27,3.746,3.145,76.9,23.1,0,0,0
SPEA,441,TOPICS IN FIN MGMT & POLICY,"Renner,Terri L.",13,13,2.7,3.165,7.7,61.5,30.8,0,0
SPEA,443,MANAGING WORK FORCE DIVERSITY,"Fulton,Brad",42,49,3.605,3.038,66.7,28.6,4.8,0,0
SPEA,443,MANAGING WORK FORCE DIVERSITY,"Rayzor,Natalia",40,42,3.533,3.168,65,30,5,0,1
SPEA,449,SENIOR POLICY SEMINAR,"Avellaneda,Claudia Nancy",16,18,3.044,3.182,56.3,18.8,6.3,12.5,0
SPEA,450,CONTEM ISSUES IN PUBLIC AFF,"DeLong,Brian",6,7,4,3.618,100,0,0,0,0
SPEA,450,CONTEM ISSUES IN PUBLIC AFF,"Schneller,Paul J",17,20,3.494,3.33,58.8,35.3,5.9,0,0
SPEA,450,CONTEM ISSUES IN PUBLIC AFF,"Nierzwicki Jr,Frank Leonard",11,16,3.382,3.158,54.5,45.5,0,0,1
SPEA,450,CONTEM ISSUES IN PUBLIC AFF,"Nicholson-Crotty,Sean",27,32,3.344,3.315,44.4,48.1,3.7,3.7,2
SPEA,450,CONTEM ISSUES IN PUBLIC AFF,"Karaagac,John",22,25,3.759,3.711,90.9,9.1,0,0,2
SPEA,450,CONTEM ISSUES IN PUBLIC AFF,"McLary,James",13,17,3.777,3.169,84.6,15.4,0,0,0
SPEA,450,CONTEM ISSUES IN PUBLIC AFF,"Devereaux,James Michael",13,15,3.854,3.151,92.3,7.7,0,0,0
SPEA,450,CONTEM ISSUES IN PUBLIC AFF,"Fernandez,Sergio",13,15,3.692,3.445,69.2,30.8,0,0,1
SPEA,450,CONTEM ISSUES IN PUBLIC AFF,"Amsler,Terry Lee",22,23,3.618,3.22,86.4,9.1,0,0,0
SPEA,450,CONTEM ISSUES IN PUBLIC AFF,"Karaagac,John",24,27,3.317,3.208,37.5,54.2,8.3,0,1
SPEA,450,CONTEM ISSUES IN PUBLIC AFF,"Lyons,Al L",19,21,3.184,3.288,52.6,31.6,10.5,0,1
SPEA,450,CONTEM ISSUES IN PUBLIC AFF,"Konisky,David",19,24,3.153,3.172,47.4,42.1,5.3,0,1
SPEA,450,CONTEM ISSUES IN PUBLIC AFF,"Wirsching,Katharine",12,16,3.392,3.346,66.7,25,0,0,0
SPEA,450,CONTEM ISSUES IN PUBLIC AFF,"Fuentes-Rohwer,Luis E.",51,54,3.288,3.35,43.1,47.1,7.8,0,0
SPEA,450,CONTEM ISSUES IN PUBLIC AFF,"Saulters,Oral S",10,12,3.57,3.063,60,40,0,0,0
SPEA,450,CONTEM ISSUES IN PUBLIC AFF,"Cox,David K",18,21,3.239,3.122,27.8,66.7,5.6,0,1
SPEA,450,CONTEM ISSUES IN PUBLIC AFF,"McLean,Donna Rae",22,22,3.627,3.521,68.2,31.8,0,0,0
SPEA,450,CONTEM ISSUES IN PUBLIC AFF,"Kuhar,Ursula Maria",14,21,3.093,3.078,35.7,50,7.1,0,0
SPEA,450,CONTEM ISSUES IN PUBLIC AFF,"Nierzwicki Jr,Frank Leonard",17,17,3.2,3.28,17.6,70.6,11.8,0,0
SPEA,458,FUND DEV FOR NONPRFT ORG,"Rogers,Randy Joseph",28,33,3.857,3.316,89.3,7.1,3.6,0,2
SPEA,462,COMMUNITY DEVELOPMENT,"Nierzwicki Jr,Frank Leonard",58,63,3.248,3.079,31,63.8,5.2,0,1
SPEA,463,INTERPERS RELATNS IN WRK PLACE,"McGarvey,Dick",14,16,3.479,3.118,57.1,35.7,7.1,0,0
SPEA,463,INTERPERS RELATNS IN WRK PLACE,"McGarvey,Dick",46,51,3.615,3.102,73.9,26.1,0,0,0
SPEA,475,DATABASE MANAGEMENT SYSTEMS,"Morris,Roger Alan",22,29,3.359,3.135,68.2,18.2,9.1,0,2
SPEA,476,COMPNSATION STRATEGY & SYSTEMS,"Grundmann,Daniel J.",69,73,3.375,3.178,47.8,49.3,2.9,0,1
SPEA,477,STRATEGIC HUMAN RESOURCE MGMT,"Grundmann,Daniel J.",82,89,2.954,3.114,17.1,59.8,23.2,0,2
SPEA,478,EMPLOYMNT LAW HUMAN RES MGMT,"O'Guinn,M Dave",49,60,2.963,3.219,30.6,49,12.2,6.1,6
SPEA,479,EMPL RECRUTMNT & SELEC PUB SEC,"Hughes,Cheryl Kay",66,69,3.489,3.218,59.1,33.3,6.1,0,2
SPEA,502,PUBLIC MANAGEMENT,"Engbers,Trent Aaron",31,41,3.477,3.587,71,22.6,0,0,3
SPEA,502,PUBLIC MANAGEMENT,"Avellaneda,Claudia Nancy",23,26,3.774,3.535,82.6,17.4,0,0,1
SPEA,502,PUBLIC MANAGEMENT,"Fernandez,Sergio",61,63,3.844,3.598,91.8,8.2,0,0,0
SPEA,502,PUBLIC MANAGEMENT,"Rutherford,Amanda",33,35,3.709,3.233,81.8,18.2,0,0,2
SPEA,502,PUBLIC MANAGEMENT,"Rabovsky,Tom",20,22,3.85,3.617,85,15,0,0,0
SPEA,506,STAT ANALYS FOR EFF DEC MAKING,"Rubin,Barry M.",36,41,3.411,3.632,36.1,63.9,0,0,2
SPEA,506,STAT ANALYS FOR EFF DEC MAKING,"Rubin,Barry M.",48,51,3.548,3.615,54.2,45.8,0,0,1
SPEA,506,STAT ANALYS FOR EFF DEC MAKING,"Woronkowicz,Joanna",24,28,3.317,3.658,58.3,25,8.3,4.2,1
SPEA,506,STAT ANALYS FOR EFF DEC MAKING,"Rabovsky,Tom",49,50,3.461,3.546,57.1,36.7,6.1,0,1
SPEA,506,STAT ANALYS FOR EFF DEC MAKING,"Alexeev,Alexander",41,47,3.668,3.37,75.6,24.4,0,0,1
SPEA,506,STAT ANALYS FOR EFF DEC MAKING,"Good,David Henning",18,21,3.139,3.252,27.8,50,22.2,0,1
SPEA,517,PUBLIC MANAGEMENT ECONOMICS,"Richards,Kenneth R.",44,49,3.42,3.582,50,45.5,4.5,0,0
SPEA,517,PUBLIC MANAGEMENT ECONOMICS,"Richards,Kenneth R.",39,44,3.174,3.291,38.5,43.6,17.9,0,2
SPEA,517,PUBLIC MANAGEMENT ECONOMICS,"Zorn,C. Kurt",37,41,3.311,3.538,27,73,0,0,2
SPEA,517,PUBLIC MANAGEMENT ECONOMICS,"Duncan,Denvil",51,55,3.069,3.364,27.5,58.8,11.8,0,2
SPEA,540,LAW AND PUBLIC AFFAIRS,"Cate,Beth E",43,46,3.637,3.573,72.1,27.9,0,0,1
SPEA,540,LAW AND PUBLIC AFFAIRS,"Need,Andrea",38,42,3.461,3.267,50,50,0,0,2
SPEA,550,TOPICS IN PUBLIC AFFAIRS,"Abhyankar,Rajendra Madhukar",7,7,3.914,3.469,100,0,0,0,0
SPEA,550,TOPICS IN PUBLIC AFFAIRS,"Pirog,Maureen",13,16,3.923,3.699,92.3,7.7,0,0,0
SPEA,550,TOPICS IN PUBLIC AFFAIRS,"Afoaku,Osita",13,15,3.569,3.423,69.2,23.1,7.7,0,0
SPEA,550,TOPICS IN PUBLIC AFFAIRS,"Cole,Daniel H.",9,9,3.889,3.682,88.9,11.1,0,0,0
SPEA,550,TOPICS IN PUBLIC AFFAIRS,"Richards,Kenneth R.",11,17,4,3.692,100,0,0,0,0
SPEA,580,READINGS IN PUBLIC AFFAIRS,"Gazley,Beth",9,11,4,3.66,100,0,0,0,0
SPEA,600,CAPSTONE IN PUBL & ENV AFFAIR,"Henshel,Diane S.",7,7,4,3.548,100,0,0,0,0
SPEA,600,CAPSTONE IN PUBL & ENV AFFAIR,"Meretsky,Vicky J.",10,10,3.81,3.543,90,10,0,0,0
SPEA,606,STATISTICS FOR RSCH PUB AFFS I,"Wing,Coady",11,13,3.7,3.706,72.7,27.3,0,0,0
SPEA,640,"LAW, PUBLIC MGMT & PUBLIC POL","Cate,Beth E",15,15,3.9,3.699,100,0,0,0,0
SPEA,680,RSRCH DESIGN & METH PUB AFF,"Fernandez,Sergio",11,11,3.845,3.671,81.8,18.2,0,0,0
SPEA,890,THESIS (PH D),"Fernandez,Sergio",15,15,4,3.816,100,0,0,0,0
SPH,269,CLINICAL EDUC IN ATHL TRNG I,"Sage,Bradley",19,20,3.879,3.384,89.5,10.5,0,0,1
SPH,279,RECOG/EVAL-LOWER EXTEMITY INJ,"Grove,Katie A.",19,20,3.547,3.384,57.9,42.1,0,0,1
SPH,282,STRAP/BANDAGING OF PHYS ACTIVE,"Langemaat,Joel Victor",19,20,3.753,3.384,89.5,10.5,0,0,1
SPH,381,CLINICAL EDUC IN ATHL TRNG III,"Sage,Bradley",16,16,3.731,3.185,81.3,12.5,6.3,0,0
SPH,481,CLIN EDUC IN ATHL TRAINING V,"Sage,Bradley",15,17,3.847,3.383,86.7,13.3,0,0,1
SPH,490,ORG & ADMIN OF ATHLETIC TRNG,"Sage,Bradley",15,17,3.647,3.383,66.7,33.3,0,0,1
SPH,494,SENIOR SEM IN ATHLETIC TRAIN,"Grove,Katie A.",16,17,3.775,3.383,81.3,18.8,0,0,1
SPH,585,REHAB & CONDITNG OF ATHLETES,"Kingma,Jackie",15,15,3.893,3.848,93.3,6.7,0,0,0
SPH,150,INTRODUCTION TO PUBLIC HEALTH,"Goodman,Robert M",57,70,2.861,2.925,33.3,35.1,24.6,5.3,3
SPH,150,INTRODUCTION TO PUBLIC HEALTH,"Goodman,Robert M",60,62,2.875,3.213,35,35,16.7,11.7,0
SPH,150,INTRODUCTION TO PUBLIC HEALTH,"Agley,Daniel Lee",96,107,3.455,3.063,61.5,28.1,7.3,1,2
SPH,150,INTRODUCTION TO PUBLIC HEALTH,"Agley,Daniel Lee",8,9,4,3.862,100,0,0,0,0
SPH,310,HLTH CARE IN DVRSE COMMUNITIES,"Guerra-Reyes,Lucia",49,55,3.863,3.243,89.8,8.2,0,2,0
SPH,310,HLTH CARE IN DVRSE COMMUNITIES,"Forrest,Gina",35,36,3.757,3.106,82.9,14.3,2.9,0,0
SPH,315,HEALTH IN THE LATER YEARS,"Cooper,Keema M",55,78,3.602,2.997,72.7,21.8,1.8,1.8,10
SPH,354,MULTIDIS PERSP IN GERONTOLOGY,"Cooper,Keema M",30,35,3.603,3.091,80,13.3,0,3.3,2
SPH,366,COMMUNITY HEALTH,"Githiri,Virginia Tati",65,69,3.8,2.907,87.7,9.2,3.1,0,2
SPH,366,COMMUNITY HEALTH,"BlueEye,LaDonna Jessie",63,68,3.794,3.14,82.5,14.3,3.2,0,2
SPH,403,PUBLIC HEALTH PROGRAM PLANNING,"Simmons,Megan Kristine",26,36,3.635,3.039,69.2,19.2,11.5,0,0
SPH,403,PUBLIC HEALTH PROGRAM PLANNING,"Githiri,Virginia Tati",78,79,3.947,3.195,97.4,2.6,0,0,0
SPH,501,ASSESSMNT&PLANNING PUBLIC HLTH,"Reece,Michael",24,25,3.825,3.712,87.5,12.5,0,0,0
SPH,589,SOC & BEH DETERMINANTS OF HLTH,"Middlestadt,Susan Elizabeth",69,70,3.664,3.748,75.4,21.7,2.9,0,0
SPH,602,INTERVNTN DESIGN PUBLIC HEALTH,"Middlestadt,Susan Elizabeth",24,25,3.604,3.701,66.7,33.3,0,0,0
SPH,615,"HLTH, LONG & INTG THER LTR YRS","Cooper,Keema M",6,6,3.55,3.487,83.3,0,0,16.7,0
SPH,702,ADV EVAL RES IN PUB HLTH,"Lin,Hsien-Chang",10,10,3.94,3.844,100,0,0,0,0
SPH,703,ACQUIRING EXT FUNDS RESEARCH,"Macy,Jon T",11,11,3.891,3.837,100,0,0,0,0
SPH,213,INTRO TO SPORT COMMUNICATION,"Pedersen,Paul Mark",110,128,2.595,2.826,12.7,49.1,31.8,3.6,5
SPH,329,ISSUES IN SPORT COMMUNICATION,"McNary,Erin Leigh",106,111,2.866,2.949,15.1,62.3,17.9,4.7,3
SPH,586,UNDERSTANDING SPORT MEDIA,"Lee,Minkyo",9,10,3.244,2.925,22.2,66.7,11.1,0,0
SPH,311,INTRODUCTION TO EPIDEMIOLOGY,"VanDeventer,Vickie Lynn",12,13,3.508,2.914,66.7,25,8.3,0,1
SPH,311,INTRODUCTION TO EPIDEMIOLOGY,"DiOrio,Dawne",30,33,3.38,3.081,43.3,53.3,3.3,0,0
SPH,311,INTRODUCTION TO EPIDEMIOLOGY,"BlueEye,LaDonna Jessie",64,67,3.919,3.233,93.8,6.3,0,0,1
SPH,650,SPECIAL TOPICS IN EPIDEMIOLOGY,"He,Ka",10,12,3.97,3.965,100,0,0,0,1
SPH,651,EPIDEMIOLOGY,"Luo,Juhua",61,65,3.497,3.749,62.3,29.5,8.2,0,1
SPH,653,CHRONIC DISEASE EPIDEMIOLOGY,"Bidulescu,Aurelian",12,13,4,3.935,100,0,0,0,1
SPH,655,INFECTIOUS DISEASE EPIDEMIOLGY,"Sayegh,M. Aaron",10,11,3.76,3.914,70,30,0,0,0
SPH,758,ADVANCED EPIDEMIOLOGY,"Ludema,Christina",7,7,3.9,3.927,85.7,14.3,0,0,0
SPH,759,ADV EPI METHODS,"Li,Ming",7,7,4,3.931,100,0,0,0,0
SPH,794,DOCTORAL SEM IN EPIDEMIOLOGY,"Harezlak,Jaroslaw",7,8,4,3.902,100,0,0,0,0
SPH,150,INTRO TO LIFE SPAN DEVELOPMENT,"Getz,Deborah A",6,6,3.783,3.479,83.3,16.7,0,0,0
SPH,150,INTRO TO LIFE SPAN DEVELOPMENT,"Getz,Deborah A",133,147,3.687,3.082,75.2,21.1,3.8,0,7
SPH,150,INTRO TO LIFE SPAN DEVELOPMENT,"Chow,Angela",41,43,3.744,3.097,82.9,14.6,0,2.4,1
SPH,255,HUMAN SEXUALITY,"Yarber,William Lee",29,34,3.179,2.965,24.1,69,3.4,3.4,1
SPH,255,HUMAN SEXUALITY,"Herbenick,Debra Lynne",67,84,3.3,3.056,50.7,35.8,11.9,1.5,6
SPH,255,HUMAN SEXUALITY,"Forrest,Gina",74,77,3.827,3.058,91.9,4.1,1.4,2.7,1
SPH,258,MARRIAGE & FAMILY INTERACTION,"Hansen,Cathlene Hardy",119,126,3.792,3.207,88.2,9.2,0,.8,3
SPH,345,PARENT-CHILD RELATIONS,"Engels,Jennifer Suzanne",122,131,3.641,3.186,76.2,18.9,3.3,0,3
SPH,346,HUM DEV I-CONCEPT EARLY CHLHD,"Schmidt,Maria Kay",22,25,3.2,3.142,50,31.8,13.6,0,2
SPH,347,HUM DEV 2:MID CHLDHD THRU ADOL,,49,50,3.755,3.121,83.7,14.3,2,0,1
SPH,348,HUM DEV 3-EARLY MID LATE ADULT,"Engels,Jennifer Suzanne",42,42,3.783,3.267,76.2,23.8,0,0,0
SPH,430,PROF PREP IN HUM DEV&FAMILY ST,"Wong,Angie",15,18,3.527,2.977,53.3,40,6.7,0,3
SPH,430,PROF PREP IN HUM DEV&FAMILY ST,"Schobinger,Shannan Stryjewski",30,31,3.6,3.297,63.3,33.3,3.3,0,0
SPH,453,FAMILY LIFE EDUCATION,"Beckmeyer,Jonathon James",43,50,3.421,3.426,53.5,37.2,9.3,0,3
SPH,457,STRESS & RESILIENCE IN FAMILY,"Murray,Maresa Janee",32,32,3.928,3.3,93.8,6.3,0,0,0
SPH,458,FAMILY LAW AND POLICY,"McConnell III,William Martin",34,36,3.185,3.164,50,32.4,14.7,0,1
SPH,654,CONCEPTL FRAMEWORKS IN HD & FS,"Murray,Maresa Janee",6,6,3.95,3.761,100,0,0,0,0
SPH,656,FAMILIES AND HEALTH,"Beckmeyer,Jonathon James",8,9,3.538,3.727,62.5,25,12.5,0,0
